gender,age_group,edu_level,personal_income,avg_use_time_min,leisure_score,utility_score,cluster,classified_type,daily_prompt_count,total_power_consumed,total_cooling_consumed,total_carbon_emission,total_water_footprint
남성,60이상,"2,3년제 전문대학",200만원 ~ 300만원,37.1225,4.24524846,6.08138537125,0,Utilitarian,24.74833333333333,0.1237416666666666,12374.166666666668,5.2466466666666636e-05,123.74166666666669
남성,20~29,4년제이상 대학,200만원 ~ 300만원,41.47,5.257989752990527,0.0,0,Unclassified,27.646666666666665,0.1382333333333333,13823.333333333332,5.861093333333332e-05,138.23333333333332
남성,30~39,4년제이상 대학,200만원 ~ 300만원,38.4925,1.6828258975,2.492333022,0,Unclassified,25.661666666666665,0.1283083333333333,12830.833333333332,5.440273333333332e-05,128.30833333333334
여성,20~29,"2,3년제 전문대학",소득없음,48.225,2.66625661675,3.739468766,2,Unclassified,32.15,0.16075,16075.0,6.8158e-05,160.75
여성,20~29,4년제이상 대학,300만원 ~ 400만원,40.4525,1.6988578645,2.469636574,0,Unclassified,26.968333333333334,0.1348416666666666,13484.166666666666,5.717286666666664e-05,134.84166666666667
여성,20~29,4년제이상 대학,100만원 ~ 200만원,45.8925,8.671070800342623,4.613470295732183,2,Strong Overconsuming,30.595,0.152975,15297.5,6.48614e-05,152.975
여성,40~49,4년제이상 대학,300만원 ~ 400만원,37.2875,0.0648506563392927,9.068351493310947,0,Utilitarian,24.85833333333333,0.1242916666666666,12429.166666666668,5.269966666666664e-05,124.29166666666669
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,11.45094946084275,1.3066522832657863,1,Overconsuming,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
여성,40~49,4년제이상 대학,300만원 ~ 400만원,37.2875,0.0,15.777492061638826,0,Utilitarian,24.85833333333333,0.1242916666666666,12429.166666666668,5.269966666666664e-05,124.29166666666669
남성,20~29,4년제이상 대학,소득없음,48.0975,1.9917994465,2.8154899175,2,Unclassified,32.065,0.160325,16032.499999999998,6.797779999999999e-05,160.325
남성,30~39,고등학교,300만원 ~ 400만원,38.8575,1.9998342985,3.00730444025,0,Unclassified,25.905,0.129525,12952.5,5.49186e-05,129.525
남성,30~39,"2,3년제 전문대학",100만원 ~ 200만원,44.0075,13.950064198990278,1.038215773697063,1,Strong Overconsuming,29.33833333333333,0.1466916666666666,14669.166666666668,6.219726666666664e-05,146.6916666666667
남성,20~29,4년제이상 대학,300만원 ~ 400만원,40.935,1.6047546285,2.3957187745,0,Unclassified,27.290000000000003,0.13645,13645.000000000002,5.7854799999999994e-05,136.45000000000002
남성,30~39,4년제이상 대학,200만원 ~ 300만원,38.4925,1.6828258975,2.492333022,0,Unclassified,25.661666666666665,0.1283083333333333,12830.833333333332,5.440273333333332e-05,128.30833333333334
남성,30~39,4년제이상 대학,200만원 ~ 300만원,38.4925,12.715286175701618,0.0,1,Overconsuming,25.661666666666665,0.1283083333333333,12830.833333333332,5.440273333333332e-05,128.30833333333334
남성,20~29,고등학교,300만원 ~ 400만원,41.835,1.99190588675,2.9670350765,0,Unclassified,27.89,0.13945,13945.0,5.912679999999999e-05,139.45000000000002
여성,40~49,4년제이상 대학,200만원 ~ 300만원,37.8225,1.9647890155,2.95327519325,0,Unclassified,25.215,0.126075,12607.5,5.34558e-05,126.075
여성,50~59,4년제이상 대학,소득없음,43.5075,0.0,12.984140989558057,2,Strong Utilitarian,29.005,0.145025,14502.5,6.14906e-05,145.025
남성,30~39,4년제이상 대학,200만원 ~ 300만원,38.4925,13.83319608500113,0.0,1,Overconsuming,25.661666666666665,0.1283083333333333,12830.833333333332,5.440273333333332e-05,128.30833333333334
남성,40~49,4년제이상 대학,400만원 ~ 500만원,38.265,0.0,16.915781484783334,0,Utilitarian,25.51,0.12755,12755.0,5.408119999999999e-05,127.55
남성,16~19,고등학교,300만원 ~ 400만원,42.115,10.02029681638081,0.9437675676053496,1,Strong Overconsuming,28.076666666666668,0.1403833333333333,14038.333333333334,5.9522533333333325e-05,140.38333333333335
남성,40~49,고등학교,200만원 ~ 300만원,39.205,14.373612593239802,0.0,1,Overconsuming,26.136666666666667,0.1306833333333333,13068.333333333334,5.540973333333331e-05,130.68333333333334
남성,50~59,4년제이상 대학,소득없음,43.99,13.934116169007693,0.0,1,Strong Overconsuming,29.326666666666668,0.1466333333333333,14663.333333333334,6.217253333333332e-05,146.63333333333335
남성,20~29,4년제이상 대학,100만원 ~ 200만원,46.375,0.1157473055746343,14.81425282203637,2,Strong Utilitarian,30.916666666666668,0.1545833333333333,15458.333333333334,6.554333333333331e-05,154.58333333333334
남성,30~39,고등학교,200만원 ~ 300만원,39.3925,0.0,12.445381923755438,0,Utilitarian,26.261666666666667,0.1313083333333333,13130.833333333334,5.567473333333332e-05,131.30833333333334
남성,40~49,고등학교,300만원 ~ 400만원,38.67,2.1876941805,3.394328812,0,Unclassified,25.78,0.1289,12890.0,5.465359999999999e-05,128.9
여성,40~49,4년제이상 대학,100만원 미만,38.9475,13.669309799814748,4.826948020526644,1,Overconsuming,25.965,0.129825,12982.5,5.50458e-05,129.825
여성,40~49,4년제이상 대학,500만원 ~ 600만원,40.975,5.7172652055,8.07534036275,0,Strong Utilitarian,27.316666666666663,0.1365833333333333,13658.333333333334,5.791133333333332e-05,136.58333333333334
여성,30~39,고등학교,200만원 ~ 300만원,38.91,0.0,10.849494361231285,0,Utilitarian,25.94,0.1296999999999999,12969.999999999998,5.499279999999995e-05,129.7
남성,50~59,고등학교,300만원 ~ 400만원,37.7275,15.34394305750821,0.0,1,Overconsuming,25.151666666666667,0.1257583333333333,12575.833333333334,5.3321533333333314e-05,125.75833333333334
여성,30~39,고등학교,400만원 ~ 500만원,38.87,3.5627825195,5.012817012999999,0,Unclassified,25.91333333333333,0.1295666666666666,12956.666666666666,5.4936266666666644e-05,129.56666666666666
여성,20~29,고등학교,500만원 ~ 600만원,45.03999999999999,11.775172219827132,5.248400092385747,2,Strong Overconsuming,30.02666666666666,0.1501333333333333,15013.33333333333,6.365653333333332e-05,150.1333333333333
남성,20~29,대학원 이상,300만원 ~ 400만원,60.5225,16.15042718925,19.50128285725,2,Strong Utilitarian,40.348333333333336,0.2017416666666666,20174.166666666668,8.553846666666663e-05,201.74166666666667
여성,40~49,4년제이상 대학,300만원 ~ 400만원,37.2875,1.89464615825,2.8969303095,0,Unclassified,24.85833333333333,0.1242916666666666,12429.166666666668,5.269966666666664e-05,124.29166666666669
남성,20~29,4년제이상 대학,300만원 ~ 400만원,40.935,1.6047546285,2.3957187745,0,Unclassified,27.290000000000003,0.13645,13645.000000000002,5.7854799999999994e-05,136.45000000000002
남성,30~39,4년제이상 대학,200만원 ~ 300만원,38.4925,6.502863518081447,0.0,1,Overconsuming,25.661666666666665,0.1283083333333333,12830.833333333332,5.440273333333332e-05,128.30833333333334
여성,40~49,"2,3년제 전문대학",300만원 ~ 400만원,37.8975,6.910111218958586,0.0,1,Overconsuming,25.265,0.126325,12632.5,5.356179999999999e-05,126.325
여성,40~49,4년제이상 대학,200만원 ~ 300만원,37.8225,1.9647890155,2.95327519325,0,Unclassified,25.215,0.126075,12607.5,5.34558e-05,126.075
여성,40~49,4년제이상 대학,300만원 ~ 400만원,37.2875,11.65490482265173,0.0,1,Overconsuming,24.85833333333333,0.1242916666666666,12429.166666666668,5.269966666666664e-05,124.29166666666669
여성,20~29,4년제이상 대학,300만원 ~ 400만원,40.4525,15.472845510694412,0.0,1,Strong Overconsuming,26.968333333333334,0.1348416666666666,13484.166666666666,5.717286666666664e-05,134.84166666666667
남성,30~39,4년제이상 대학,200만원 ~ 300만원,38.4925,0.0,9.579653004760749,0,Utilitarian,25.661666666666665,0.1283083333333333,12830.833333333332,5.440273333333332e-05,128.30833333333334
남성,40~49,4년제이상 대학,300만원 ~ 400만원,37.77,14.232113654957686,0.1602930441407735,1,Overconsuming,25.180000000000003,0.1259,12590.000000000002,5.3381600000000004e-05,125.90000000000002
남성,40~49,고등학교,300만원 ~ 400만원,38.67,14.142137504537883,0.0,1,Overconsuming,25.78,0.1289,12890.0,5.465359999999999e-05,128.9
남성,20~29,4년제이상 대학,200만원 ~ 300만원,41.47,1.67489748575,2.45206365825,0,Unclassified,27.646666666666665,0.1382333333333333,13823.333333333332,5.861093333333332e-05,138.23333333333332
남성,50~59,4년제이상 대학,300만원 ~ 400만원,36.8275,16.89137962453146,0.0,1,Overconsuming,24.551666666666662,0.1227583333333333,12275.833333333332,5.2049533333333324e-05,122.75833333333333
남성,30~39,고등학교,300만원 ~ 400만원,38.8575,9.330345860194226,0.0,1,Overconsuming,25.905,0.129525,12952.5,5.49186e-05,129.525
남성,40~49,"2,3년제 전문대학",500만원 ~ 600만원,42.0675,21.214849658021954,4.342632979636225,1,Strong Overconsuming,28.045,0.140225,14022.5,5.945539999999999e-05,140.225
남성,30~39,4년제이상 대학,소득없음,45.12,1.99972785825,2.85575928125,2,Unclassified,30.08,0.1504,15040.0,6.37696e-05,150.4
여성,60이상,고등학교,300만원 ~ 400만원,36.395,4.07600616275,5.82021354,0,Unclassified,24.263333333333332,0.1213166666666666,12131.666666666668,5.143826666666664e-05,121.31666666666668
남성,50~59,4년제이상 대학,200만원 ~ 300만원,37.3625,13.789726307416126,0.0,1,Overconsuming,24.90833333333333,0.1245416666666666,12454.166666666666,5.280566666666664e-05,124.54166666666666
여성,20~29,고등학교,200만원 ~ 300만원,41.8875,2.15615198,3.09729775975,0,Unclassified,27.925,0.139625,13962.5,5.9201e-05,139.625
여성,20~29,고등학교,500만원 ~ 600만원,45.03999999999999,21.2778588416454,0.0871726364559268,1,Strong Overconsuming,30.02666666666666,0.1501333333333333,15013.33333333333,6.365653333333332e-05,150.1333333333333
남성,30~39,"2,3년제 전문대학",300만원 ~ 400만원,38.5675,2.1930369745,3.28604918725,0,Unclassified,25.71166666666667,0.1285583333333333,12855.833333333334,5.4508733333333315e-05,128.55833333333334
여성,30~39,4년제이상 대학,100만원 ~ 200만원,42.915,4.039762466,6.411054086,2,Strong Utilitarian,28.61,0.14305,14305.0,6.0653200000000004e-05,143.05
남성,20~29,"2,3년제 전문대학",300만원 ~ 400만원,41.545,0.0,16.80808464588675,0,Strong Utilitarian,27.69666666666667,0.1384833333333333,13848.333333333334,5.871693333333331e-05,138.48333333333335
여성,30~39,고등학교,400만원 ~ 500만원,38.87,0.7522865593977413,11.739350773000648,0,Utilitarian,25.91333333333333,0.1295666666666666,12956.666666666666,5.4936266666666644e-05,129.56666666666666
남성,20~29,4년제이상 대학,100만원 ~ 200만원,46.375,0.0,17.504657468434125,2,Strong Utilitarian,30.916666666666668,0.1545833333333333,15458.333333333334,6.554333333333331e-05,154.58333333333334
여성,20~29,4년제이상 대학,200만원 ~ 300만원,40.9875,1.76900072175,2.52598145775,0,Unclassified,27.325,0.136625,13662.5,5.7928999999999994e-05,136.625
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,0.0,7.168493543687689,0,Utilitarian,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
여성,30~39,4년제이상 대학,400만원 ~ 500만원,37.97,17.944331452793524,0.0,1,Overconsuming,25.313333333333333,0.1265666666666666,12656.666666666666,5.366426666666664e-05,126.56666666666666
남성,20~29,4년제이상 대학,소득없음,48.0975,1.9917994465,2.8154899175,2,Unclassified,32.065,0.160325,16032.499999999998,6.797779999999999e-05,160.325
여성,16~19,4년제이상 대학,300만원 ~ 400만원,40.7325,0.0,17.00523546131357,0,Strong Utilitarian,27.155,0.135775,13577.5,5.75686e-05,135.775
여성,30~39,고등학교,200만원 ~ 300만원,38.91,0.5269656167247145,15.956764418944088,0,Utilitarian,25.94,0.1296999999999999,12969.999999999998,5.499279999999995e-05,129.7
남성,60이상,4년제이상 대학,소득없음,43.14,3.9817964865,5.5947505815,2,Unclassified,28.76,0.1438,14380.0,6.09712e-05,143.8
남성,60이상,4년제이상 대학,300만원 ~ 400만원,35.977500000000006,3.5947516685000003,5.1749794385,0,Unclassified,23.985000000000003,0.119925,11992.500000000002,5.0848200000000006e-05,119.92500000000003
여성,40~49,4년제이상 대학,400만원 ~ 500만원,37.7825,0.0,16.5356787738672,0,Utilitarian,25.188333333333333,0.1259416666666666,12594.166666666666,5.3399266666666635e-05,125.94166666666666
남성,50~59,"2,3년제 전문대학",600만원 ~ 700만원,36.945,17.9328673325,22.823567108,1,Utilitarian,24.63,0.12315,12315.0,5.2215599999999995e-05,123.15
여성,60이상,4년제이상 대학,300만원 ~ 400만원,35.495000000000005,2.106289778794385,13.780045973803166,0,Utilitarian,23.663333333333338,0.1183166666666667,11831.666666666668,5.0166266666666674e-05,118.31666666666668
남성,30~39,고등학교,소득없음,46.02,0.0,6.864978749828667,2,Strong Utilitarian,30.680000000000003,0.1534,15340.000000000002,6.50416e-05,153.40000000000003
여성,40~49,4년제이상 대학,300만원 ~ 400만원,37.2875,12.624028693663035,0.0,1,Overconsuming,24.85833333333333,0.1242916666666666,12429.166666666668,5.269966666666664e-05,124.29166666666669
여성,30~39,4년제이상 대학,소득없음,44.6375,0.0,8.359918212589434,2,Strong Utilitarian,29.758333333333336,0.1487916666666666,14879.166666666668,6.308766666666664e-05,148.79166666666669
남성,40~49,4년제이상 대학,200만원 ~ 300만원,38.305,13.028270388199594,0.0,1,Overconsuming,25.536666666666665,0.1276833333333333,12768.333333333332,5.4137733333333315e-05,127.68333333333332
남성,60이상,4년제이상 대학,500만원 ~ 600만원,39.665000000000006,19.55879788662697,3.4156172352385106,1,Overconsuming,26.44333333333334,0.1322166666666667,13221.66666666667,5.605986666666668e-05,132.2166666666667
남성,40~49,고등학교,소득없음,45.8325,6.198104720319922,0.0,2,Strong Overconsuming,30.555000000000003,0.152775,15277.500000000002,6.477659999999999e-05,152.77500000000003
남성,60이상,고등학교,300만원 ~ 400만원,36.8775,3.98190292675,5.7462957405,0,Unclassified,24.585,0.1229249999999999,12292.499999999998,5.2120199999999955e-05,122.92499999999998
여성,16~19,"2,3년제 전문대학",100만원 미만,43.002500000000005,9.119366401,13.09331689025,2,Strong Utilitarian,28.668333333333337,0.1433416666666666,14334.166666666668,6.077686666666663e-05,143.34166666666667
여성,30~39,4년제이상 대학,200만원 ~ 300만원,38.01,7.934669053166889,0.0,1,Overconsuming,25.34,0.1267,12670.0,5.37208e-05,126.7
남성,40~49,4년제이상 대학,200만원 ~ 300만원,38.305,16.785170030916763,0.0,1,Overconsuming,25.536666666666665,0.1276833333333333,12768.333333333332,5.4137733333333315e-05,127.68333333333332
여성,40~49,고등학교,100만원 ~ 200만원,43.6275,4.61477360625,7.36939475975,2,Strong Utilitarian,29.085,0.145425,14542.499999999998,6.16602e-05,145.42499999999998
남성,30~39,4년제이상 대학,100만원 ~ 200만원,43.3975,3.94565923,6.3371362865,2,Strong Utilitarian,28.93166666666667,0.1446583333333333,14465.833333333334,6.133513333333331e-05,144.65833333333333
여성,20~29,"2,3년제 전문대학",200만원 ~ 300만원,41.5975,2.349354656,3.37604250675,0,Unclassified,27.731666666666666,0.1386583333333333,13865.833333333332,5.879113333333331e-05,138.65833333333333
여성,30~39,"2,3년제 전문대학",400만원 ~ 500만원,38.58,16.59187012161621,3.042178588464184,1,Overconsuming,25.72,0.1286,12860.0,5.4526399999999993e-05,128.6
여성,30~39,고등학교,200만원 ~ 300만원,38.91,0.0,14.416225407636148,0,Utilitarian,25.94,0.1296999999999999,12969.999999999998,5.499279999999995e-05,129.7
남성,30~39,중졸이하,300만원 ~ 400만원,43.712500000000006,5.916051847138079,26.514479526665184,2,Strong Utilitarian,29.14166666666667,0.1457083333333333,14570.833333333334,6.178033333333332e-05,145.70833333333334
여성,16~19,"2,3년제 전문대학",300만원 ~ 400만원,41.3425,13.209784856345514,1.141065694050134,1,Strong Overconsuming,27.561666666666667,0.1378083333333333,13780.833333333334,5.843073333333332e-05,137.80833333333334
여성,30~39,"2,3년제 전문대학",300만원 ~ 400만원,38.085,10.0074588193391,0.0,1,Overconsuming,25.39,0.12695,12695.0,5.38268e-05,126.95
남성,30~39,4년제이상 대학,300만원 ~ 400만원,37.9575,1.61268304025,2.43598813825,0,Unclassified,25.305000000000003,0.126525,12652.500000000002,5.3646599999999996e-05,126.52500000000002
여성,40~49,4년제이상 대학,100만원 ~ 200만원,42.7275,0.0,17.70998997593494,0,Strong Utilitarian,28.485,0.142425,14242.5,6.03882e-05,142.425
남성,30~39,4년제이상 대학,200만원 ~ 300만원,38.4925,0.0,14.462912552067118,0,Utilitarian,25.661666666666665,0.1283083333333333,12830.833333333332,5.440273333333332e-05,128.30833333333334
여성,60이상,"2,3년제 전문대학",300만원 ~ 400만원,36.105,4.26920883875,6.098958287,0,Utilitarian,24.07,0.1203499999999999,12034.999999999998,5.102839999999996e-05,120.34999999999998
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,0.0,10.069137971294682,0,Utilitarian,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
여성,40~49,4년제이상 대학,100만원 ~ 200만원,42.7275,0.3838704528261765,17.73833820118267,0,Strong Utilitarian,28.485,0.142425,14242.5,6.03882e-05,142.425
여성,16~19,4년제이상 대학,소득없음,47.895,3.9189144275,5.346410086000001,2,Unclassified,31.930000000000003,0.15965,15965.000000000002,6.769159999999999e-05,159.65000000000003
남성,20~29,4년제이상 대학,200만원 ~ 300만원,41.47,1.67489748575,2.45206365825,0,Unclassified,27.646666666666665,0.1382333333333333,13823.333333333332,5.861093333333332e-05,138.23333333333332
남성,16~19,4년제이상 대학,소득없음,48.3775,1.134176908719565,23.08345791198738,2,Strong Utilitarian,32.251666666666665,0.1612583333333333,16125.833333333332,6.837353333333333e-05,161.25833333333333
남성,30~39,4년제이상 대학,200만원 ~ 300만원,38.4925,1.6828258975,2.492333022,0,Unclassified,25.661666666666665,0.1283083333333333,12830.833333333332,5.440273333333332e-05,128.30833333333334
여성,16~19,4년제이상 대학,300만원 ~ 400만원,40.7325,3.5318696095,4.926638943,0,Unclassified,27.155,0.135775,13577.5,5.75686e-05,135.775
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,1.70678627625,2.50990593775,0,Unclassified,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
여성,20~29,4년제이상 대학,200만원 ~ 300만원,40.9875,10.287183545566966,0.0,1,Strong Overconsuming,27.325,0.136625,13662.5,5.7928999999999994e-05,136.625
남성,20~29,4년제이상 대학,소득없음,48.0975,14.065493798157744,0.0,2,Strong Overconsuming,32.065,0.160325,16032.499999999998,6.797779999999999e-05,160.325
남성,50~59,4년제이상 대학,700만원 이상,41.5125,34.91918005575,69.102672734,3,Strong Utilitarian,27.675,0.138375,13837.5,5.8671e-05,138.375
남성,20~29,"2,3년제 전문대학",300만원 ~ 400만원,41.545,10.451632957547591,0.0,1,Strong Overconsuming,27.69666666666667,0.1384833333333333,13848.333333333334,5.871693333333331e-05,138.48333333333335
남성,50~59,고등학교,200만원 ~ 300만원,38.2625,12.90464902513751,0.0,1,Overconsuming,25.508333333333336,0.1275416666666667,12754.166666666668,5.407766666666668e-05,127.54166666666669
여성,40~49,"2,3년제 전문대학",300만원 ~ 400만원,37.8975,11.8467065709517,0.673943200691776,1,Overconsuming,25.265,0.126325,12632.5,5.356179999999999e-05,126.325
남성,20~29,4년제이상 대학,소득없음,48.0975,1.9917994465,2.8154899175,2,Unclassified,32.065,0.160325,16032.499999999998,6.797779999999999e-05,160.325
여성,20~29,4년제이상 대학,소득없음,47.615,2.0859026825,2.889407717,2,Unclassified,31.743333333333336,0.1587166666666666,15871.666666666668,6.729586666666664e-05,158.71666666666667
남성,30~39,"2,3년제 전문대학",소득없음,45.73,0.0,16.35144530052201,2,Strong Utilitarian,30.486666666666665,0.1524333333333333,15243.333333333332,6.463173333333332e-05,152.43333333333334
남성,50~59,"2,3년제 전문대학",소득없음,44.6,3.04610262575,4.45094010275,2,Unclassified,29.73333333333333,0.1486666666666666,14866.666666666668,6.303466666666665e-05,148.66666666666669
여성,40~49,4년제이상 대학,400만원 ~ 500만원,37.7825,3.36349114325,4.82852508275,0,Unclassified,25.188333333333333,0.1259416666666666,12594.166666666666,5.3399266666666635e-05,125.94166666666666
남성,30~39,고등학교,300만원 ~ 400만원,38.8575,1.9998342985,3.00730444025,0,Unclassified,25.905,0.129525,12952.5,5.49186e-05,129.525
남성,30~39,4년제이상 대학,100만원 ~ 200만원,43.3975,2.4326971042738963,16.812977544577215,2,Strong Utilitarian,28.93166666666667,0.1446583333333333,14465.833333333334,6.133513333333331e-05,144.65833333333333
여성,16~19,4년제이상 대학,100만원 미만,42.3925,8.53901246675,12.24325584125,2,Strong Utilitarian,28.261666666666667,0.1413083333333333,14130.833333333334,5.9914733333333324e-05,141.30833333333334
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,0.0,11.648018060243812,0,Utilitarian,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
남성,50~59,고등학교,200만원 ~ 300만원,38.2625,2.535997989,3.8087690965,0,Unclassified,25.508333333333336,0.1275416666666667,12754.166666666668,5.407766666666668e-05,127.54166666666669
남성,30~39,4년제이상 대학,소득없음,45.12,0.0,12.415377951292122,2,Strong Utilitarian,30.08,0.1504,15040.0,6.37696e-05,150.4
여성,40~49,고등학교,300만원 ~ 400만원,38.1875,0.0,13.7244811859324,0,Utilitarian,25.45833333333333,0.1272916666666666,12729.166666666666,5.397166666666664e-05,127.29166666666666
남성,30~39,고등학교,300만원 ~ 400만원,38.8575,11.275978182816091,0.0,1,Overconsuming,25.905,0.129525,12952.5,5.49186e-05,129.525
여성,20~29,4년제이상 대학,소득없음,47.615,11.535435499798067,0.523928321673564,2,Strong Overconsuming,31.743333333333336,0.1587166666666666,15871.666666666668,6.729586666666664e-05,158.71666666666667
남성,40~49,4년제이상 대학,300만원 ~ 400만원,37.77,1.8005429222499998,2.82301251,0,Unclassified,25.180000000000003,0.1259,12590.000000000002,5.3381600000000004e-05,125.90000000000002
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,0.0,12.659443909144844,0,Utilitarian,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
여성,50~59,고등학교,소득없음,44.4075,2.94700318575,4.246113155250001,2,Unclassified,29.605,0.148025,14802.5,6.27626e-05,148.025
여성,60이상,4년제이상 대학,700만원 이상,40.18,29.738845209948515,81.50399231499634,3,Strong Utilitarian,26.786666666666665,0.1339333333333333,13393.333333333332,5.678773333333331e-05,133.93333333333334
남성,50~59,4년제이상 대학,300만원 ~ 400만원,36.8275,0.0,6.200732667729886,0,Utilitarian,24.551666666666662,0.1227583333333333,12275.833333333332,5.2049533333333324e-05,122.75833333333333
남성,30~39,4년제이상 대학,300만원 ~ 400만원,37.9575,12.769385249612991,0.0,1,Overconsuming,25.305000000000003,0.126525,12652.500000000002,5.3646599999999996e-05,126.52500000000002
여성,60이상,고등학교,100만원 ~ 200만원,41.835,2.228422472371249,19.18414669817011,0,Strong Utilitarian,27.89,0.13945,13945.0,5.912679999999999e-05,139.45000000000002
남성,30~39,4년제이상 대학,소득없음,45.12,0.0,11.5876485083928,2,Strong Utilitarian,30.08,0.1504,15040.0,6.37696e-05,150.4
여성,20~29,4년제이상 대학,소득없음,47.615,2.0859026825,2.889407717,2,Unclassified,31.743333333333336,0.1587166666666666,15871.666666666668,6.729586666666664e-05,158.71666666666667
여성,30~39,고등학교,400만원 ~ 500만원,38.87,3.5627825195,5.012817012999999,0,Unclassified,25.91333333333333,0.1295666666666666,12956.666666666666,5.4936266666666644e-05,129.56666666666666
남성,40~49,4년제이상 대학,300만원 ~ 400만원,37.77,1.8005429222499998,2.82301251,0,Unclassified,25.180000000000003,0.1259,12590.000000000002,5.3381600000000004e-05,125.90000000000002
남성,60이상,고등학교,400만원 ~ 500만원,37.3725,5.45074791175,7.677890513749999,0,Utilitarian,24.915000000000003,0.124575,12457.500000000002,5.28198e-05,124.57500000000002
남성,20~29,"2,3년제 전문대학",300만원 ~ 400만원,41.545,15.916251303714816,0.9917663704984916,1,Strong Overconsuming,27.69666666666667,0.1384833333333333,13848.333333333334,5.871693333333331e-05,138.48333333333335
남성,20~29,"2,3년제 전문대학",400만원 ~ 500만원,42.040000000000006,11.38713855631705,6.01926079158583,1,Strong Utilitarian,28.02666666666667,0.1401333333333333,14013.333333333336,5.941653333333332e-05,140.13333333333335
남성,40~49,4년제이상 대학,400만원 ~ 500만원,38.265,12.56027981221614,2.4804321432360306,1,Overconsuming,25.51,0.12755,12755.0,5.408119999999999e-05,127.55
여성,20~29,4년제이상 대학,300만원 ~ 400만원,40.4525,12.351496061086555,0.0,1,Strong Overconsuming,26.968333333333334,0.1348416666666666,13484.166666666666,5.717286666666664e-05,134.84166666666667
여성,40~49,고등학교,200만원 ~ 300만원,38.7225,0.0,13.765653376670928,0,Utilitarian,25.815,0.129075,12907.499999999998,5.4727799999999995e-05,129.075
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,0.0,18.204177090207352,0,Utilitarian,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
남성,30~39,고등학교,400만원 ~ 500만원,39.3525,3.4686792835,4.9388992135,0,Unclassified,26.235,0.1311749999999999,13117.5,5.5618199999999955e-05,131.175
여성,16~19,4년제이상 대학,소득없음,47.895,17.15875039240544,0.5888074997525132,2,Strong Overconsuming,31.930000000000003,0.15965,15965.000000000002,6.769159999999999e-05,159.65000000000003
남성,30~39,4년제이상 대학,소득없음,45.12,16.064363253015575,0.0,1,Strong Overconsuming,30.08,0.1504,15040.0,6.37696e-05,150.4
남성,60이상,고등학교,200만원 ~ 300만원,37.4125,0.9610560796444512,16.61431332519595,0,Utilitarian,24.941666666666663,0.1247083333333333,12470.833333333334,5.2876333333333314e-05,124.70833333333334
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,1.70678627625,2.50990593775,0,Unclassified,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,0.0,4.042927093263543,0,Unclassified,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
여성,16~19,4년제이상 대학,200만원 ~ 300만원,41.2675,3.60201246675,4.98298382675,0,Unclassified,27.511666666666667,0.1375583333333333,13755.833333333334,5.832473333333332e-05,137.55833333333334
남성,30~39,고등학교,300만원 ~ 400만원,38.8575,1.9998342985,3.00730444025,0,Unclassified,25.905,0.129525,12952.5,5.49186e-05,129.525
여성,30~39,4년제이상 대학,100만원 미만,39.135,13.45627373563427,5.26657208412287,1,Overconsuming,26.09,0.13045,13045.0,5.53108e-05,130.45
여성,20~29,고등학교,400만원 ~ 500만원,41.8475,0.0,12.809113369120029,0,Strong Utilitarian,27.89833333333333,0.1394916666666666,13949.166666666664,5.9144466666666635e-05,139.49166666666665
여성,16~19,4년제이상 대학,300만원 ~ 400만원,40.7325,3.5318696095,4.926638943,0,Unclassified,27.155,0.135775,13577.5,5.75686e-05,135.775
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,0.0,14.021911099470152,0,Utilitarian,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
남성,40~49,4년제이상 대학,500만원 ~ 600만원,41.4575,4.000733693556097,22.70317596537414,0,Strong Utilitarian,27.638333333333332,0.1381916666666666,13819.166666666668,5.859326666666664e-05,138.1916666666667
남성,16~19,4년제이상 대학,소득없음,48.3775,3.8248111915,5.2724922865,2,Unclassified,32.251666666666665,0.1612583333333333,16125.833333333332,6.837353333333333e-05,161.25833333333333
